Entity,Code,Year,"Crops - Beans, dry - 176 - Yield - 5419 - hg/ha"
South America,,1999,0.7212000000000001
South America,,2000,0.7417
South America,,2001,0.7549
South America,,2002,0.7703
South America,,2003,0.8335
South America,,2004,0.7793
South America,,2005,0.8366
South America,,2006,0.8959
South America,,2007,0.8762000000000001
South America,,2008,0.9469000000000001
South America,,2009,0.8782000000000001
South America,,2010,0.9543
South America,,2011,0.9624
South America,,2012,1.0308
South America,,2013,1.0095
South America,,2014,1.0506
South America,,2015,1.1081
South America,,2016,1.0044
South America,,2017,1.078
South America,,2018,1.0483
South Eastern Asia,,1961,0.7355
South Eastern Asia,,1962,0.7787000000000001
South Eastern Asia,,1963,0.7384000000000001
South Eastern Asia,,1964,0.7369
South Eastern Asia,,1965,0.732
South Eastern Asia,,1966,0.7338
South Eastern Asia,,1967,0.6771
South Eastern Asia,,1968,0.7228
South Eastern Asia,,1969,0.7210000000000001
South Eastern Asia,,1970,0.6811
South Eastern Asia,,1971,0.7752
South Eastern Asia,,1972,0.7474000000000001
South Eastern Asia,,1973,0.7174
South Eastern Asia,,1974,0.7772
South Eastern Asia,,1975,0.6937
South Eastern Asia,,1976,0.624
South Eastern Asia,,1977,0.6179
South Eastern Asia,,1978,0.6761
South Eastern Asia,,1979,0.6918000000000001
South Eastern Asia,,1980,0.7513000000000001
South Eastern Asia,,1981,0.6511
South Eastern Asia,,1982,0.7079000000000001
South Eastern Asia,,1983,0.9253
South Eastern Asia,,1984,0.9434
South Eastern Asia,,1985,0.8934000000000001
South Eastern Asia,,1986,0.9025000000000001
South Eastern Asia,,1987,0.9103
South Eastern Asia,,1988,0.9364
South Eastern Asia,,1989,0.9075000000000001
South Eastern Asia,,1990,0.8796
South Eastern Asia,,1991,0.8717
South Eastern Asia,,1992,0.9302
South Eastern Asia,,1993,0.9088
South Eastern Asia,,1994,0.9449000000000001
South Eastern Asia,,1995,0.7959
South Eastern Asia,,1996,0.7443000000000001
South Eastern Asia,,1997,0.7150000000000001
South Eastern Asia,,1998,0.8033
South Eastern Asia,,1999,0.7615000000000001
South Eastern Asia,,2000,0.7493000000000001
South Eastern Asia,,2001,0.7995
South Eastern Asia,,2002,0.7958000000000001
South Eastern Asia,,2003,0.8828
South Eastern Asia,,2004,0.8962
South Eastern Asia,,2005,0.9675
South Eastern Asia,,2006,1.0133
South Eastern Asia,,2007,1.0651000000000002
South Eastern Asia,,2008,1.1314
South Eastern Asia,,2009,1.1809
South Eastern Asia,,2010,1.2364000000000002
South Eastern Asia,,2011,1.3039
South Eastern Asia,,2012,1.3491
South Eastern Asia,,2013,1.3836000000000002
South Eastern Asia,,2014,1.4333
South Eastern Asia,,2015,1.4923000000000002
South Eastern Asia,,2016,1.5408000000000002
South Eastern Asia,,2017,1.5969
South Eastern Asia,,2018,1.6426
South Korea,KOR,1961,0.5041
South Korea,KOR,1962,0.5289
South Korea,KOR,1963,0.504
South Korea,KOR,1964,0.5513
South Korea,KOR,1965,0.4955
South Korea,KOR,1966,0.5042
South Korea,KOR,1967,0.4984
South Korea,KOR,1968,0.6271
South Korea,KOR,1969,0.6092000000000001
South Korea,KOR,1970,0.6294000000000001
South Korea,KOR,1971,0.6368
South Korea,KOR,1972,0.6257
South Korea,KOR,1973,0.6321
South Korea,KOR,1974,0.8405
South Korea,KOR,1975,0.7929
South Korea,KOR,1976,0.9193
South Korea,KOR,1977,0.9451
South Korea,KOR,1978,0.8755000000000001
South Korea,KOR,1979,0.9880000000000001
South Korea,KOR,1980,0.8889
South Korea,KOR,1981,0.9507000000000001
South Korea,KOR,1982,1.0451000000000001
South Korea,KOR,1983,1.0116
South Korea,KOR,1984,0.9790000000000001
South Korea,KOR,1985,1.004
South Korea,KOR,1986,1.081
South Korea,KOR,1987,1.0437
South Korea,KOR,1988,1.1952
South Korea,KOR,1989,1.1514
South Korea,KOR,1990,1.0605
South Korea,KOR,1991,1.1367
South Korea,KOR,1992,1.2011
South Korea,KOR,1993,1.0815000000000001
South Korea,KOR,1994,0.9107000000000001
South Korea,KOR,1995,1.0425
South Korea,KOR,1996,1.2578
South Korea,KOR,1997,1.1047
South Korea,KOR,1998,1.0512000000000001
South Korea,KOR,1999,1.0554000000000001
South Korea,KOR,2000,0.9475
South Korea,KOR,2001,0.9895
South Korea,KOR,2002,0.9830000000000001
South Korea,KOR,2003,0.9611000000000001
South Korea,KOR,2004,1.1465
South Korea,KOR,2005,1.0955000000000001
South Korea,KOR,2006,1.1603
South Korea,KOR,2007,1.1165
South Korea,KOR,2008,1.1346
South Korea,KOR,2009,1.1652
South Korea,KOR,2010,1.0612000000000001
South Korea,KOR,2011,1.0544
South Korea,KOR,2012,0.9379000000000001
South Korea,KOR,2013,1.0284
South Korea,KOR,2014,1.1344
South Korea,KOR,2015,1.1127
South Korea,KOR,2016,1.1072
South Korea,KOR,2017,1.1413
South Korea,KOR,2018,1.1157000000000001
South Sudan,SSD,2012,3.5714
South Sudan,SSD,2013,3.5333
South Sudan,SSD,2014,3.0896000000000003
South Sudan,SSD,2015,3.036
South Sudan,SSD,2016,3.0663
South Sudan,SSD,2017,3.1012
South Sudan,SSD,2018,3.0297
Southern Africa,,1961,0.7028
Southern Africa,,1962,0.6413
Southern Africa,,1963,0.5751000000000001
Southern Africa,,1964,0.5625
Southern Africa,,1965,0.6395000000000001
Southern Africa,,1966,0.7192000000000001
Southern Africa,,1967,0.9390000000000001
Southern Africa,,1968,0.7862
Southern Africa,,1969,0.7027
Southern Africa,,1970,0.6725
Southern Africa,,1971,0.8636
Southern Africa,,1972,0.8658
Southern Africa,,1973,0.6956
Southern Africa,,1974,1.0015
Southern Africa,,1975,0.5967
Southern Africa,,1976,0.6086
Southern Africa,,1977,1.0346
Southern Africa,,1978,1.01
Southern Africa,,1979,0.6384000000000001
Southern Africa,,1980,1.0551000000000001
Southern Africa,,1981,1.2588000000000001
Southern Africa,,1982,1.0309000000000001
Southern Africa,,1983,0.6479
Southern Africa,,1984,0.7531
Southern Africa,,1985,1.2082000000000002
Southern Africa,,1986,1.0377
Southern Africa,,1987,1.0141
Southern Africa,,1988,1.0201
Southern Africa,,1989,1.2655
Southern Africa,,1990,1.4742000000000002
Southern Africa,,1991,1.1643000000000001
Southern Africa,,1992,0.49960000000000004
Southern Africa,,1993,1.1815
Southern Africa,,1994,0.7378
Southern Africa,,1995,0.782
Southern Africa,,1996,0.8515
Southern Africa,,1997,1.0973
Southern Africa,,1998,1.0873000000000002
Southern Africa,,1999,1.0894000000000001
Southern Africa,,2000,0.9372
Southern Africa,,2001,1.0699
Southern Africa,,2002,1.1622000000000001
Southern Africa,,2003,0.9977
Southern Africa,,2004,1.2770000000000001
Southern Africa,,2005,1.2068
Southern Africa,,2006,0.8039000000000001
Southern Africa,,2007,0.6093000000000001
Southern Africa,,2008,1.0687
Southern Africa,,2009,1.2991000000000001
Southern Africa,,2010,0.8366
Southern Africa,,2011,0.7995
Southern Africa,,2012,0.9293
Southern Africa,,2013,0.9876
Southern Africa,,2014,1.1102
Southern Africa,,2015,0.9306000000000001
Southern Africa,,2016,0.9604
Southern Africa,,2017,1.1192
Southern Africa,,2018,1.0153
Southern Asia,,1961,0.2701
Southern Asia,,1962,0.2797
Southern Asia,,1963,0.2711
Southern Asia,,1964,0.2923
Southern Asia,,1965,0.2529
Southern Asia,,1966,0.24730000000000002
Southern Asia,,1967,0.2792
Southern Asia,,1968,0.2649
Southern Asia,,1969,0.28290000000000004
Southern Asia,,1970,0.32130000000000003
Southern Asia,,1971,0.2842
Southern Asia,,1972,0.2484
Southern Asia,,1973,0.3216
Southern Asia,,1974,0.2755
Southern Asia,,1975,0.33080000000000004
Southern Asia,,1976,0.3158
Southern Asia,,1977,0.3442
Southern Asia,,1978,0.31930000000000003
Southern Asia,,1979,0.2631
Southern Asia,,1980,0.3105
Southern Asia,,1981,0.34040000000000004
Southern Asia,,1982,0.3463
Southern Asia,,1983,0.396
Southern Asia,,1984,0.3569
Southern Asia,,1985,0.3452
Southern Asia,,1986,0.34440000000000004
Southern Asia,,1987,0.38570000000000004
Southern Asia,,1988,0.436
Southern Asia,,1989,0.4096
Southern Asia,,1990,0.432
Southern Asia,,1991,0.3836
Southern Asia,,1992,0.4585
Southern Asia,,1993,0.4025
Southern Asia,,1994,0.38370000000000004
Southern Asia,,1995,0.456
Southern Asia,,1996,0.43760000000000004
Southern Asia,,1997,0.37210000000000004
Southern Asia,,1998,0.3734
Southern Asia,,1999,0.5044000000000001
Southern Asia,,2000,0.5118
Southern Asia,,2001,0.5628000000000001
Southern Asia,,2002,0.36710000000000004
Southern Asia,,2003,0.4791
Southern Asia,,2004,0.36000000000000004
Southern Asia,,2005,0.3593
Southern Asia,,2006,0.41250000000000003
Southern Asia,,2007,0.42250000000000004
Southern Asia,,2008,0.40640000000000004
Southern Asia,,2009,0.4368
Southern Asia,,2010,0.4592
Southern Asia,,2011,0.41250000000000003
Southern Asia,,2012,0.4355
Southern Asia,,2013,0.46440000000000003
Southern Asia,,2014,0.44920000000000004
Southern Asia,,2015,0.4425
Southern Asia,,2016,0.4373
Southern Asia,,2017,0.4338
Southern Asia,,2018,0.4827
Southern Europe,,1961,0.32280000000000003
Southern Europe,,1962,0.2868
Southern Europe,,1963,0.3143
Southern Europe,,1964,0.3255
Southern Europe,,1965,0.28240000000000004
Southern Europe,,1966,0.5086
Southern Europe,,1967,0.5476
Southern Europe,,1968,0.538
Southern Europe,,1969,0.5801000000000001
Southern Europe,,1970,0.5969
Southern Europe,,1971,0.6308
Southern Europe,,1972,0.6036
Southern Europe,,1973,0.6882
Southern Europe,,1974,0.6541
Southern Europe,,1975,0.6334000000000001
Southern Europe,,1976,0.6216
Southern Europe,,1977,0.631
Southern Europe,,1978,0.6288
Southern Europe,,1979,0.6769000000000001
Southern Europe,,1980,0.6202000000000001
Southern Europe,,1981,0.6167
Southern Europe,,1982,0.6464000000000001
Southern Europe,,1983,0.6844
Southern Europe,,1984,0.6912
Southern Europe,,1985,0.6841
Southern Europe,,1986,0.9015000000000001
Southern Europe,,1987,0.8665
Southern Europe,,1988,0.8618
Southern Europe,,1989,0.8815000000000001
Southern Europe,,1990,0.8214
Southern Europe,,1991,0.8973000000000001
Southern Europe,,1992,1.2569000000000001
Southern Europe,,1993,1.1763000000000001
Southern Europe,,1994,1.2706
Southern Europe,,1995,1.3435000000000001
Southern Europe,,1996,1.2831000000000001
Southern Europe,,1997,1.5182
Southern Europe,,1998,1.5610000000000002
Southern Europe,,1999,1.7746000000000002
Southern Europe,,2000,1.2443
Southern Europe,,2001,1.6914
Southern Europe,,2002,1.7254
Southern Europe,,2003,1.466
Southern Europe,,2004,1.6719000000000002
Southern Europe,,2005,1.7013
Southern Europe,,2006,1.564
Southern Europe,,2007,1.3471
Southern Europe,,2008,1.663
Southern Europe,,2009,1.7761
Southern Europe,,2010,1.7822
Southern Europe,,2011,1.7492
Southern Europe,,2012,1.4111
Southern Europe,,2013,1.633
Southern Europe,,2014,1.8243
Southern Europe,,2015,1.625
Southern Europe,,2016,1.595
Southern Europe,,2017,1.4886000000000001
Southern Europe,,2018,1.6300000000000001
Spain,ESP,1961,0.6341
Spain,ESP,1962,0.5004000000000001
Spain,ESP,1963,0.5493
Spain,ESP,1964,0.5247
Spain,ESP,1965,0.5265000000000001
Spain,ESP,1966,0.549
Spain,ESP,1967,0.5373
Spain,ESP,1968,0.5348
Spain,ESP,1969,0.5601
Spain,ESP,1970,0.6036
Spain,ESP,1971,0.6408
Spain,ESP,1972,0.6568
Spain,ESP,1973,0.7103
Spain,ESP,1974,0.6706000000000001
Spain,ESP,1975,0.647
Spain,ESP,1976,0.6111
Spain,ESP,1977,0.447
Spain,ESP,1978,0.6496000000000001
Spain,ESP,1979,0.7022
Spain,ESP,1980,0.6144000000000001
Spain,ESP,1981,0.6078
Spain,ESP,1982,0.6129
Spain,ESP,1983,0.6938000000000001
Spain,ESP,1984,0.6933
Spain,ESP,1985,0.6871
Spain,ESP,1986,0.7342000000000001
Spain,ESP,1987,0.7043
Spain,ESP,1988,0.6429
Spain,ESP,1989,0.6359
Spain,ESP,1990,0.6416000000000001
Spain,ESP,1991,0.64
Spain,ESP,1992,0.5946
Spain,ESP,1993,0.5438000000000001
Spain,ESP,1994,0.6236
Spain,ESP,1995,0.6441
Spain,ESP,1996,0.5526
Spain,ESP,1997,0.7708
Spain,ESP,1998,0.8525
Spain,ESP,1999,1.1019
Spain,ESP,2000,1.067
Spain,ESP,2001,1.2159
Spain,ESP,2002,1.2008
Spain,ESP,2003,1.2712
Spain,ESP,2004,1.3467
Spain,ESP,2005,1.3958000000000002
Spain,ESP,2006,1.5189000000000001
Spain,ESP,2007,1.3030000000000002
Spain,ESP,2008,1.5072
Spain,ESP,2009,1.6506
Spain,ESP,2010,1.7147000000000001
Spain,ESP,2011,1.6742000000000001
Spain,ESP,2012,1.5214
Spain,ESP,2013,1.5692000000000002
Spain,ESP,2014,2.1831
Spain,ESP,2015,1.9456
Spain,ESP,2016,1.8986
Spain,ESP,2017,1.9083
Spain,ESP,2018,1.8348
Sri Lanka,LKA,1961,0.4738
Sri Lanka,LKA,1962,0.2822
Sri Lanka,LKA,1963,0.3876
Sri Lanka,LKA,1964,0.3771
Sri Lanka,LKA,1965,0.47000000000000003
Sri Lanka,LKA,1966,0.3181
Sri Lanka,LKA,1967,0.3608
Sri Lanka,LKA,1968,0.2561
Sri Lanka,LKA,1969,0.3124
Sri Lanka,LKA,1970,0.2998
Sri Lanka,LKA,1971,0.37920000000000004
Sri Lanka,LKA,1972,0.35000000000000003
Sri Lanka,LKA,1973,0.5089
Sri Lanka,LKA,1974,0.5414
Sri Lanka,LKA,1975,0.6524
Sri Lanka,LKA,1976,0.5189
Sri Lanka,LKA,1977,0.7436
Sri Lanka,LKA,1978,0.6515000000000001
Sri Lanka,LKA,1979,0.7541
Sri Lanka,LKA,1980,0.8175
Sri Lanka,LKA,1981,0.9301
Sri Lanka,LKA,1982,0.8541000000000001
Sri Lanka,LKA,1983,0.6078
Sri Lanka,LKA,1984,0.364
Sri Lanka,LKA,1985,0.7199
Sri Lanka,LKA,1986,0.7239
Sri Lanka,LKA,1987,0.7451
Sri Lanka,LKA,1988,0.7376
Sri Lanka,LKA,1989,0.7578
Sri Lanka,LKA,1990,0.6954
Sri Lanka,LKA,1991,0.8551000000000001
Sri Lanka,LKA,1992,0.4872
Sri Lanka,LKA,1993,0.7955
Sri Lanka,LKA,1994,0.7925000000000001
Sri Lanka,LKA,1995,0.8841
Sri Lanka,LKA,1996,0.91
Sri Lanka,LKA,1997,0.8295
Sri Lanka,LKA,1998,0.891
Sri Lanka,LKA,1999,0.8981
Sri Lanka,LKA,2000,0.9022
Sri Lanka,LKA,2001,0.878
Sri Lanka,LKA,2002,0.9173
Sri Lanka,LKA,2003,0.8834000000000001
Sri Lanka,LKA,2004,0.9071
Sri Lanka,LKA,2005,0.9336000000000001
Sri Lanka,LKA,2006,0.9172
Sri Lanka,LKA,2007,0.9712000000000001
Sri Lanka,LKA,2008,0.9482
Sri Lanka,LKA,2009,1.0805
Sri Lanka,LKA,2010,1.1381000000000001
Sri Lanka,LKA,2011,1.0736
Sri Lanka,LKA,2012,1.0789
Sri Lanka,LKA,2013,1.0935000000000001
Sri Lanka,LKA,2014,1.1055000000000001
Sri Lanka,LKA,2015,1.1289
Sri Lanka,LKA,2016,1.1416
Sri Lanka,LKA,2017,1.1568
Sri Lanka,LKA,2018,1.1724
Sudan,SDN,2012,2.8571
Sudan,SDN,2013,3.2353
Sudan,SDN,2014,3.4286000000000003
Sudan,SDN,2015,3.6117000000000004
Sudan,SDN,2016,3.8680000000000003
Sudan,SDN,2017,3.9238000000000004
Sudan,SDN,2018,3.8012
Sudan (former),,1961,1.7890000000000001
Sudan (former),,1962,1.2708000000000002
Sudan (former),,1963,1.0767
Sudan (former),,1964,1.466
Sudan (former),,1965,1.4796
Sudan (former),,1966,1.6533
Sudan (former),,1967,1.1951
Sudan (former),,1968,0.931
Sudan (former),,1969,0.68
Sudan (former),,1970,1.1901000000000002
Sudan (former),,1971,1.1901000000000002
Sudan (former),,1972,1.4877
Sudan (former),,1973,1.5873000000000002
Sudan (former),,1974,1.5873000000000002
Sudan (former),,1975,1.2104000000000001
Sudan (former),,1976,1.5361
Sudan (former),,1977,1.9048
Sudan (former),,1978,1.9608
Sudan (former),,1979,1.2
Sudan (former),,1980,1.2903
Sudan (former),,1981,1.5873000000000002
Sudan (former),,1982,1.1905000000000001
Sudan (former),,1983,1.6665
Sudan (former),,1984,1.8949
Sudan (former),,1985,1.1765
Sudan (former),,1986,1.1765
Sudan (former),,1987,1.25
Sudan (former),,1988,1.5
Sudan (former),,1989,1.5
Sudan (former),,1990,1.5
Sudan (former),,1991,1.5
Sudan (former),,1992,1.5
Sudan (former),,1993,1.6667
Sudan (former),,1994,1.7857
Sudan (former),,1995,1.8519
Sudan (former),,1996,1.3605
Sudan (former),,1997,1.746
Sudan (former),,1998,1.7822
Sudan (former),,1999,1.8095
Sudan (former),,2000,2.1088
Sudan (former),,2001,2.3810000000000002
Sudan (former),,2002,1.9231
Sudan (former),,2003,2.1817
Sudan (former),,2004,2.2215000000000003
Sudan (former),,2005,2.2716000000000003
Sudan (former),,2006,2.2716000000000003
Sudan (former),,2007,2.2715
Sudan (former),,2008,2.2214
Sudan (former),,2009,1.9200000000000002
Sudan (former),,2010,2.0794
Sudan (former),,2011,2.2150000000000003
Sweden,SWE,1961,2
Sweden,SWE,1962,1.3
Sweden,SWE,1963,1.4969000000000001
Sweden,SWE,1964,1
Sweden,SWE,1965,1.7000000000000002
Sweden,SWE,1966,2.1
Sweden,SWE,1967,1.4000000000000001
Sweden,SWE,1968,1.8
Sweden,SWE,1969,1.3857000000000002
Sweden,SWE,1970,1.9333
Sweden,SWE,1971,1.6667
Sweden,SWE,1972,2
Sweden,SWE,1973,1.4741
Sweden,SWE,1974,1.4545000000000001
Sweden,SWE,1975,1.0481
Sweden,SWE,1976,1.7317
Sweden,SWE,1977,1.8333000000000002
Sweden,SWE,1978,1.8058
Sweden,SWE,1979,2.4105000000000003
Sweden,SWE,1980,1.9324000000000001
Sweden,SWE,1981,1.0222
Sweden,SWE,1982,0.6606000000000001
Sweden,SWE,1983,0.7397
Sweden,SWE,1984,1.1886
Sweden,SWE,1985,1.6600000000000001
Sweden,SWE,1986,2.0144
Sweden,SWE,1987,1.6039
Sweden,SWE,1988,2.2348
Sweden,SWE,1989,1.5232
Sweden,SWE,1990,1.6767
Sweden,SWE,1991,1.4634
Sweden,SWE,1992,1.48
Sweden,SWE,1993,1.4902
Sweden,SWE,1994,1.4615
Sweden,SWE,1995,1.2143000000000002
Sweden,SWE,1996,1.4286
Sweden,SWE,1997,2.1429
Sweden,SWE,1998,1.7778
Sweden,SWE,1999,1.4106
Syria,SYR,1961,1.2852000000000001
Syria,SYR,1962,1.1854
Syria,SYR,1963,0.8858
Syria,SYR,1964,1.0224
Syria,SYR,1965,0.9048
Syria,SYR,1966,1.0682
Syria,SYR,1967,1.3282
Syria,SYR,1968,1.4198000000000002
Syria,SYR,1969,1.49
Syria,SYR,1970,1.2138
Syria,SYR,1971,1.491
Syria,SYR,1972,1.3880000000000001
Syria,SYR,1973,1.3458
Syria,SYR,1974,1.4791
Syria,SYR,1975,1.619
Syria,SYR,1976,1.6316000000000002
Syria,SYR,1977,1.7515
Syria,SYR,1978,1.7184000000000001
Syria,SYR,1979,1.7153
Syria,SYR,1980,1.7572
Syria,SYR,1981,1.7303000000000002
Syria,SYR,1982,1.883
Syria,SYR,1983,2
Syria,SYR,1984,1.7288000000000001
Syria,SYR,1985,1.7781
Syria,SYR,1986,1.4633
Syria,SYR,1987,1.6639000000000002
Syria,SYR,1988,1.5862
Syria,SYR,1989,1.5313
Syria,SYR,1990,1.6860000000000002
Syria,SYR,1991,1.6671
Syria,SYR,1992,1.6740000000000002
Syria,SYR,1993,1.8
Syria,SYR,1994,1.7368000000000001
Syria,SYR,1995,1.5333
Syria,SYR,1996,1.8259
Syria,SYR,1997,1.7438
Syria,SYR,1998,1.5
Syria,SYR,1999,1.3860000000000001
Syria,SYR,2000,1.612
Syria,SYR,2001,1.5108000000000001
Syria,SYR,2002,1.5995000000000001
Syria,SYR,2003,1.4888000000000001
Syria,SYR,2004,2.8372
Syria,SYR,2005,1.9231
Syria,SYR,2006,2.0689
Syria,SYR,2007,1.9319000000000002
Syria,SYR,2008,1.7015
Syria,SYR,2009,2.0597000000000003
Syria,SYR,2010,2.0238
Syria,SYR,2011,2.7983000000000002
Syria,SYR,2012,1.7395
Syria,SYR,2013,7.0765
Syria,SYR,2014,1.8704
Syria,SYR,2015,2.9446000000000003
Syria,SYR,2016,3.0659
Syria,SYR,2017,3.2552000000000003
Syria,SYR,2018,3.335
Taiwan,TWN,1961,0.7614000000000001
Taiwan,TWN,1962,0.7224
Taiwan,TWN,1963,0.6112000000000001
Taiwan,TWN,1964,0.8299000000000001
Taiwan,TWN,1965,0.8055
Taiwan,TWN,1966,0.8227
Taiwan,TWN,1967,0.8705
Taiwan,TWN,1968,0.9235000000000001
Taiwan,TWN,1969,1.0245
Taiwan,TWN,1970,1.0373
Taiwan,TWN,1971,0.8941
Taiwan,TWN,1972,0.9168000000000001
Taiwan,TWN,1973,1.0341
Taiwan,TWN,1974,0.9007000000000001
Taiwan,TWN,1975,0.8421000000000001
Taiwan,TWN,1976,0.8654000000000001
Taiwan,TWN,1977,1.1251
Taiwan,TWN,1978,1.5484
Taiwan,TWN,1979,1.5422
Taiwan,TWN,1980,1.5294
Taiwan,TWN,1981,1.5783
Taiwan,TWN,1982,1.5644
Taiwan,TWN,1983,1.6321
Taiwan,TWN,1984,1.6424
Taiwan,TWN,1985,1.6022
Taiwan,TWN,1986,1.5426
Taiwan,TWN,1987,1.6147
Taiwan,TWN,1988,1.5119
Taiwan,TWN,1989,1.5748
Taiwan,TWN,1990,1.5878
Taiwan,TWN,1991,1.6426
Taiwan,TWN,1992,1.611
Taiwan,TWN,1993,1.7257
Taiwan,TWN,1994,1.7994
Taiwan,TWN,1995,1.7573
Taiwan,TWN,1996,1.8756000000000002
Taiwan,TWN,1997,1.9971
Taiwan,TWN,1998,1.7666000000000002
Taiwan,TWN,1999,1.6318000000000001
Taiwan,TWN,2000,1.3579
Taiwan,TWN,2001,1.2871000000000001
Taiwan,TWN,2002,1.6511
Taiwan,TWN,2003,1.7993000000000001
Taiwan,TWN,2004,1.7748000000000002
Taiwan,TWN,2005,1.2413
Taiwan,TWN,2006,1.7872000000000001
Taiwan,TWN,2007,1.7771000000000001
Taiwan,TWN,2008,1.8982
Taiwan,TWN,2009,2.2065
Taiwan,TWN,2010,2.0993
Taiwan,TWN,2011,2.0528
Taiwan,TWN,2012,1.5495
Taiwan,TWN,2013,2.0829
Taiwan,TWN,2014,2.0002
Taiwan,TWN,2015,2.0964
Taiwan,TWN,2016,1.9032
Taiwan,TWN,2017,1.8782
Taiwan,TWN,2018,1.9853
Tajikistan,TJK,1992,1.9806000000000001
Tajikistan,TJK,1993,0.38020000000000004
Tajikistan,TJK,1994,0.4
Tajikistan,TJK,1995,0.3799
Tajikistan,TJK,1996,0.40090000000000003
Tajikistan,TJK,1997,1.2464
Tajikistan,TJK,1998,0.38180000000000003
Tajikistan,TJK,1999,0.9048
Tajikistan,TJK,2000,0.3694
Tajikistan,TJK,2001,0.6206
Tajikistan,TJK,2002,0.9299000000000001
Tajikistan,TJK,2003,2.8277
Tajikistan,TJK,2004,2.0585
Tajikistan,TJK,2005,1.9515
Tajikistan,TJK,2006,2.3887
Tajikistan,TJK,2007,1.8778000000000001
Tajikistan,TJK,2008,2.6702
Tajikistan,TJK,2009,0.8893000000000001
Tajikistan,TJK,2010,0.8836
Tajikistan,TJK,2011,4.3182
Tajikistan,TJK,2012,3.4674
Tajikistan,TJK,2013,3.5063
Tajikistan,TJK,2014,3.4410000000000003
Tajikistan,TJK,2015,5.357
Tajikistan,TJK,2016,5.0242
Tajikistan,TJK,2017,4.891100000000001
Tajikistan,TJK,2018,7.5238000000000005
Tanzania,TZA,1961,0.41450000000000004
Tanzania,TZA,1962,0.4208
Tanzania,TZA,1963,0.4234
Tanzania,TZA,1964,0.4279
Tanzania,TZA,1965,0.47750000000000004
Tanzania,TZA,1966,0.46900000000000003
Tanzania,TZA,1967,0.5655
Tanzania,TZA,1968,0.5398000000000001
Tanzania,TZA,1969,0.5294
Tanzania,TZA,1970,0.49570000000000003
Tanzania,TZA,1971,0.5138
Tanzania,TZA,1972,0.5769000000000001
Tanzania,TZA,1973,0.5179
Tanzania,TZA,1974,0.5
Tanzania,TZA,1975,0.5
Tanzania,TZA,1976,0.49660000000000004
Tanzania,TZA,1977,0.5595
Tanzania,TZA,1978,0.5516
Tanzania,TZA,1979,0.5058
Tanzania,TZA,1980,0.5
Tanzania,TZA,1981,0.5
Tanzania,TZA,1982,0.5
Tanzania,TZA,1983,0.6051000000000001
Tanzania,TZA,1984,0.6273000000000001
Tanzania,TZA,1985,0.6122000000000001
Tanzania,TZA,1986,0.7233
Tanzania,TZA,1987,0.7291000000000001
Tanzania,TZA,1988,0.7348
Tanzania,TZA,1989,0.7406
Tanzania,TZA,1990,0.7463000000000001
Tanzania,TZA,1991,0.7521
Tanzania,TZA,1992,0.7578
Tanzania,TZA,1993,0.7636000000000001
Tanzania,TZA,1994,0.7693
Tanzania,TZA,1995,0.7751
Tanzania,TZA,1996,0.7808
Tanzania,TZA,1997,0.7866000000000001
Tanzania,TZA,1998,0.7923
Tanzania,TZA,1999,0.7976000000000001
Tanzania,TZA,2000,0.8033
Tanzania,TZA,2001,0.7946000000000001
Tanzania,TZA,2002,0.8122
Tanzania,TZA,2003,0.4842
Tanzania,TZA,2004,0.552
Tanzania,TZA,2005,0.7000000000000001
Tanzania,TZA,2006,0.7908000000000001
Tanzania,TZA,2007,0.9679000000000001
Tanzania,TZA,2008,0.7615000000000001
Tanzania,TZA,2009,0.8911
Tanzania,TZA,2010,0.7177
Tanzania,TZA,2011,0.9163
Tanzania,TZA,2012,0.9477000000000001
Tanzania,TZA,2013,0.9671000000000001
Tanzania,TZA,2014,1.0001
Tanzania,TZA,2015,1.0687
Tanzania,TZA,2016,1.0194
Tanzania,TZA,2017,1.0004
Tanzania,TZA,2018,1.028
Thailand,THA,1961,1.1300000000000001
Thailand,THA,1962,1.0932
Thailand,THA,1963,1.1731
Thailand,THA,1964,1.1055000000000001
Thailand,THA,1965,1.0555
Thailand,THA,1966,0.9913000000000001
Thailand,THA,1967,0.9472
Thailand,THA,1968,0.9796
Thailand,THA,1969,0.8376
Thailand,THA,1970,0.6714
Thailand,THA,1971,1.0372000000000001
Thailand,THA,1972,0.9587
Thailand,THA,1973,0.8759
Thailand,THA,1974,0.9852000000000001
Thailand,THA,1975,0.8191
Thailand,THA,1976,0.6009
Thailand,THA,1977,0.5476
Thailand,THA,1978,0.6917
Thailand,THA,1979,0.7070000000000001
Thailand,THA,1980,0.6609
Thailand,THA,1981,0.6195
Thailand,THA,1982,0.6334000000000001
Thailand,THA,1983,0.6429
Thailand,THA,1984,0.73
Thailand,THA,1985,0.6112000000000001
Thailand,THA,1986,0.6109
Thailand,THA,1987,0.6108
Thailand,THA,1988,0.7199
Thailand,THA,1989,0.7175
Thailand,THA,1990,0.7088
Thailand,THA,1991,0.7284
Thailand,THA,1992,0.7464000000000001
Thailand,THA,1993,0.8561000000000001
Thailand,THA,1994,0.7235
Thailand,THA,1995,0.7032
Thailand,THA,1996,0.7074
Thailand,THA,1997,0.731
Thailand,THA,1998,0.7824
Thailand,THA,1999,0.8097000000000001
Thailand,THA,2000,0.8067000000000001
Thailand,THA,2001,0.8047000000000001
Thailand,THA,2002,0.7911
