Entity,Code,Year,"Crops - Cocoa, beans - 661 - Yield - 5419 - hg/ha"
Melanesia,OWID_MNS,1995,0.40240000000000004
Melanesia,OWID_MNS,1996,0.3991
Melanesia,OWID_MNS,1997,0.4419
Melanesia,OWID_MNS,1998,0.3257
Melanesia,OWID_MNS,1999,0.3664
Melanesia,OWID_MNS,2000,0.47090000000000004
Melanesia,OWID_MNS,2001,0.42550000000000004
Melanesia,OWID_MNS,2002,0.4232
Melanesia,OWID_MNS,2003,0.43370000000000003
Melanesia,OWID_MNS,2004,0.4035
Melanesia,OWID_MNS,2005,0.43360000000000004
Melanesia,OWID_MNS,2006,0.4248
Melanesia,OWID_MNS,2007,0.4112
Melanesia,OWID_MNS,2008,0.3962
Melanesia,OWID_MNS,2009,0.4138
Melanesia,OWID_MNS,2010,0.4178
Melanesia,OWID_MNS,2011,0.41200000000000003
Melanesia,OWID_MNS,2012,0.4071
Melanesia,OWID_MNS,2013,0.40750000000000003
Melanesia,OWID_MNS,2014,0.4093
Melanesia,OWID_MNS,2015,0.40940000000000004
Melanesia,OWID_MNS,2016,0.40890000000000004
Melanesia,OWID_MNS,2017,0.4081
Melanesia,OWID_MNS,2018,0.40750000000000003
Mexico,MEX,1961,0.3962
Mexico,MEX,1962,0.433
Mexico,MEX,1963,0.4389
Mexico,MEX,1964,0.2934
Mexico,MEX,1965,0.30310000000000004
Mexico,MEX,1966,0.3346
Mexico,MEX,1967,0.3649
Mexico,MEX,1968,0.3803
Mexico,MEX,1969,0.3754
Mexico,MEX,1970,0.3796
Mexico,MEX,1971,0.3337
Mexico,MEX,1972,0.4853
Mexico,MEX,1973,0.4086
Mexico,MEX,1974,0.42260000000000003
Mexico,MEX,1975,0.4642
Mexico,MEX,1976,0.42850000000000005
Mexico,MEX,1977,0.395
Mexico,MEX,1978,0.6497
Mexico,MEX,1979,0.5692
Mexico,MEX,1980,0.5298
Mexico,MEX,1981,0.4516
Mexico,MEX,1982,0.6229
Mexico,MEX,1983,0.5669000000000001
Mexico,MEX,1984,0.5079
Mexico,MEX,1985,0.7079000000000001
Mexico,MEX,1986,0.6296
Mexico,MEX,1987,0.6121
Mexico,MEX,1988,0.759
Mexico,MEX,1989,0.7617
Mexico,MEX,1990,0.5879
Mexico,MEX,1991,0.6351
Mexico,MEX,1992,0.5648000000000001
Mexico,MEX,1993,0.7034
Mexico,MEX,1994,0.5447000000000001
Mexico,MEX,1995,0.5404
Mexico,MEX,1996,0.43170000000000003
Mexico,MEX,1997,0.5124000000000001
Mexico,MEX,1998,0.5183
Mexico,MEX,1999,0.4793
Mexico,MEX,2000,0.3461
Mexico,MEX,2001,0.5629000000000001
Mexico,MEX,2002,0.5557
Mexico,MEX,2003,0.6176
Mexico,MEX,2004,0.5437000000000001
Mexico,MEX,2005,0.5915
Mexico,MEX,2006,0.6268
Mexico,MEX,2007,0.6564
Mexico,MEX,2008,0.6329
Mexico,MEX,2009,0.6316
Mexico,MEX,2010,0.5767
Mexico,MEX,2011,0.5536
Mexico,MEX,2012,0.5363
Mexico,MEX,2013,0.511
Mexico,MEX,2014,0.45230000000000004
Mexico,MEX,2015,0.4737
Mexico,MEX,2016,0.45740000000000003
Mexico,MEX,2017,0.46490000000000004
Mexico,MEX,2018,0.48660000000000003
Micronesia (country),FSM,1995,0.42860000000000004
Micronesia (country),FSM,1996,0.42610000000000003
Micronesia (country),FSM,1997,0.4267
Micronesia (country),FSM,1998,0.4273
Micronesia (country),FSM,1999,0.4279
Micronesia (country),FSM,2000,0.4283
Micronesia (country),FSM,2001,0.42860000000000004
Micronesia (country),FSM,2002,0.4287
Micronesia (country),FSM,2003,0.4287
Micronesia (country),FSM,2004,0.4277
Micronesia (country),FSM,2005,0.4258
Micronesia (country),FSM,2006,0.4237
Micronesia (country),FSM,2007,0.4375
Micronesia (country),FSM,2008,0.4167
Micronesia (country),FSM,2009,0.41190000000000004
Micronesia (country),FSM,2010,0.4068
Micronesia (country),FSM,2011,0.4015
Micronesia (country),FSM,2012,0.396
Micronesia (country),FSM,2013,0.375
Micronesia (country),FSM,2014,0.3861
Micronesia (country),FSM,2015,0.39380000000000004
Micronesia (country),FSM,2016,0.3905
Micronesia (country),FSM,2017,0.388
Micronesia (country),FSM,2018,0.3855
Micronesia (region),,1961,0.375
Micronesia (region),,1962,0.375
Micronesia (region),,1963,0.375
Micronesia (region),,1964,0.5
Micronesia (region),,1965,0.5556
Micronesia (region),,1966,0.5
Micronesia (region),,1967,0.5
Micronesia (region),,1968,0.54
Micronesia (region),,1969,0.6
Micronesia (region),,1970,0.5
Micronesia (region),,1971,0.5
Micronesia (region),,1972,0.5
Micronesia (region),,1973,0.5
Micronesia (region),,1974,0.4808
Micronesia (region),,1975,0.48150000000000004
Micronesia (region),,1976,0.48210000000000003
Micronesia (region),,1977,0.4828
Micronesia (region),,1978,0.4833
Micronesia (region),,1979,0.4839
Micronesia (region),,1980,0.5
Micronesia (region),,1981,0.5
Micronesia (region),,1982,0.5
Micronesia (region),,1983,0.4615
Micronesia (region),,1984,0.4627
Micronesia (region),,1985,0.46380000000000005
Micronesia (region),,1986,0.4571
Micronesia (region),,1987,0.47140000000000004
Micronesia (region),,1988,0.45830000000000004
Micronesia (region),,1989,0.4521
Micronesia (region),,1990,0.3784
Micronesia (region),,1995,0.42860000000000004
Micronesia (region),,1996,0.42610000000000003
Micronesia (region),,1997,0.4267
Micronesia (region),,1998,0.4273
Micronesia (region),,1999,0.4279
Micronesia (region),,2000,0.4283
Micronesia (region),,2001,0.42860000000000004
Micronesia (region),,2002,0.4287
Micronesia (region),,2003,0.4287
Micronesia (region),,2004,0.4277
Micronesia (region),,2005,0.4258
Micronesia (region),,2006,0.4237
Micronesia (region),,2007,0.4375
Micronesia (region),,2008,0.4167
Micronesia (region),,2009,0.41190000000000004
Micronesia (region),,2010,0.4068
Micronesia (region),,2011,0.4015
Micronesia (region),,2012,0.396
Micronesia (region),,2013,0.375
Micronesia (region),,2014,0.3861
Micronesia (region),,2015,0.39380000000000004
Micronesia (region),,2016,0.3905
Micronesia (region),,2017,0.388
Micronesia (region),,2018,0.3855
Middle Africa,,1961,0.227
Middle Africa,,1962,0.2394
Middle Africa,,1963,0.2559
Middle Africa,,1964,0.2773
Middle Africa,,1965,0.2462
Middle Africa,,1966,0.2615
Middle Africa,,1967,0.27190000000000003
Middle Africa,,1968,0.2934
Middle Africa,,1969,0.2869
Middle Africa,,1970,0.3393
Middle Africa,,1971,0.3239
Middle Africa,,1972,0.3362
Middle Africa,,1973,0.33030000000000004
Middle Africa,,1974,0.3171
Middle Africa,,1975,0.2531
Middle Africa,,1976,0.1915
Middle Africa,,1977,0.2247
Middle Africa,,1978,0.23270000000000002
Middle Africa,,1979,0.25830000000000003
Middle Africa,,1980,0.2393
Middle Africa,,1981,0.24930000000000002
Middle Africa,,1982,0.2268
Middle Africa,,1983,0.22390000000000002
Middle Africa,,1984,0.2456
Middle Africa,,1985,0.2374
Middle Africa,,1986,0.25730000000000003
Middle Africa,,1987,0.2627
Middle Africa,,1988,0.2686
Middle Africa,,1989,0.25830000000000003
Middle Africa,,1990,0.2681
Middle Africa,,1991,0.2614
Middle Africa,,1992,0.24750000000000003
Middle Africa,,1993,0.27290000000000003
Middle Africa,,1994,0.26780000000000004
Middle Africa,,1995,0.3291
Middle Africa,,1996,0.3014
Middle Africa,,1997,0.2998
Middle Africa,,1998,0.3
Middle Africa,,1999,0.27990000000000004
Middle Africa,,2000,0.2928
Middle Africa,,2001,0.2967
Middle Africa,,2002,0.3124
Middle Africa,,2003,0.3146
Middle Africa,,2004,0.3149
Middle Africa,,2005,0.32080000000000003
Middle Africa,,2006,0.3488
Middle Africa,,2007,0.35950000000000004
Middle Africa,,2008,0.3668
Middle Africa,,2009,0.37310000000000004
Middle Africa,,2010,0.37570000000000003
Middle Africa,,2011,0.3401
Middle Africa,,2012,0.3836
Middle Africa,,2013,0.3891
Middle Africa,,2014,0.38230000000000003
Middle Africa,,2015,0.3809
Middle Africa,,2016,0.3844
Middle Africa,,2017,0.3856
Middle Africa,,2018,0.38870000000000005
Net Food Importing Developing Countries,,1961,0.3408
Net Food Importing Developing Countries,,1962,0.3758
Net Food Importing Developing Countries,,1963,0.3826
Net Food Importing Developing Countries,,1964,0.41900000000000004
Net Food Importing Developing Countries,,1965,0.3466
Net Food Importing Developing Countries,,1966,0.38520000000000004
Net Food Importing Developing Countries,,1967,0.3728
Net Food Importing Developing Countries,,1968,0.3647
Net Food Importing Developing Countries,,1969,0.4017
Net Food Importing Developing Countries,,1970,0.3961
Net Food Importing Developing Countries,,1971,0.44520000000000004
Net Food Importing Developing Countries,,1972,0.3703
Net Food Importing Developing Countries,,1973,0.3749
Net Food Importing Developing Countries,,1974,0.4171
Net Food Importing Developing Countries,,1975,0.4
Net Food Importing Developing Countries,,1976,0.3765
Net Food Importing Developing Countries,,1977,0.3854
Net Food Importing Developing Countries,,1978,0.3846
Net Food Importing Developing Countries,,1979,0.4384
Net Food Importing Developing Countries,,1980,0.4284
Net Food Importing Developing Countries,,1981,0.44010000000000005
Net Food Importing Developing Countries,,1982,0.3432
Net Food Importing Developing Countries,,1983,0.3846
Net Food Importing Developing Countries,,1984,0.4698
Net Food Importing Developing Countries,,1985,0.4425
Net Food Importing Developing Countries,,1986,0.4567
Net Food Importing Developing Countries,,1987,0.45990000000000003
Net Food Importing Developing Countries,,1988,0.4793
Net Food Importing Developing Countries,,1989,0.5075000000000001
Net Food Importing Developing Countries,,1990,0.4677
Net Food Importing Developing Countries,,1991,0.4868
Net Food Importing Developing Countries,,1992,0.5102
Net Food Importing Developing Countries,,1993,0.5127
Net Food Importing Developing Countries,,1994,0.49970000000000003
Net Food Importing Developing Countries,,1995,0.5445
Net Food Importing Developing Countries,,1996,0.5601
Net Food Importing Developing Countries,,1997,0.5648000000000001
Net Food Importing Developing Countries,,1998,0.6055
Net Food Importing Developing Countries,,1999,0.5599000000000001
Net Food Importing Developing Countries,,2000,0.6247
Net Food Importing Developing Countries,,2001,0.6175
Net Food Importing Developing Countries,,2002,0.6123000000000001
Net Food Importing Developing Countries,,2003,0.6171
Net Food Importing Developing Countries,,2004,0.6319
Net Food Importing Developing Countries,,2005,0.5448000000000001
Net Food Importing Developing Countries,,2006,0.5797
Net Food Importing Developing Countries,,2007,0.49860000000000004
Net Food Importing Developing Countries,,2008,0.5702
Net Food Importing Developing Countries,,2009,0.5436
Net Food Importing Developing Countries,,2010,0.5491
Net Food Importing Developing Countries,,2011,0.5495
Net Food Importing Developing Countries,,2012,0.5272
Net Food Importing Developing Countries,,2013,0.5148
Net Food Importing Developing Countries,,2014,0.5251
Net Food Importing Developing Countries,,2015,0.5206000000000001
Net Food Importing Developing Countries,,2016,0.5099
Net Food Importing Developing Countries,,2017,0.5034000000000001
Net Food Importing Developing Countries,,2018,0.4963
Nicaragua,NIC,1961,0.1316
Nicaragua,NIC,1962,0.1316
Nicaragua,NIC,1963,0.1316
Nicaragua,NIC,1964,0.1316
Nicaragua,NIC,1965,0.1316
Nicaragua,NIC,1966,0.1316
Nicaragua,NIC,1967,0.15380000000000002
Nicaragua,NIC,1968,0.15
Nicaragua,NIC,1969,0.15
Nicaragua,NIC,1970,0.1333
Nicaragua,NIC,1971,0.1333
Nicaragua,NIC,1972,0.1333
Nicaragua,NIC,1973,0.1333
Nicaragua,NIC,1974,0.125
Nicaragua,NIC,1975,0.12990000000000002
Nicaragua,NIC,1976,0.1307
Nicaragua,NIC,1977,0.1308
Nicaragua,NIC,1978,0.1613
Nicaragua,NIC,1979,0.1613
Nicaragua,NIC,1980,0.1628
Nicaragua,NIC,1981,0.15380000000000002
Nicaragua,NIC,1982,0.15380000000000002
Nicaragua,NIC,1983,0.15
Nicaragua,NIC,1984,0.15
Nicaragua,NIC,1985,0.15
Nicaragua,NIC,1986,0.15
Nicaragua,NIC,1987,0.15380000000000002
Nicaragua,NIC,1988,0.15380000000000002
Nicaragua,NIC,1989,0.15
Nicaragua,NIC,1990,0.15380000000000002
Nicaragua,NIC,1991,0.15380000000000002
Nicaragua,NIC,1992,0.15380000000000002
Nicaragua,NIC,1993,0.15380000000000002
Nicaragua,NIC,1994,0.15380000000000002
Nicaragua,NIC,1995,0.1471
Nicaragua,NIC,1996,0.1333
Nicaragua,NIC,1997,0.1333
Nicaragua,NIC,1998,0.1333
Nicaragua,NIC,1999,0.1379
Nicaragua,NIC,2000,0.1316
Nicaragua,NIC,2001,0.15380000000000002
Nicaragua,NIC,2002,0.2711
Nicaragua,NIC,2003,0.275
Nicaragua,NIC,2004,0.27590000000000003
Nicaragua,NIC,2005,0.2762
Nicaragua,NIC,2006,0.25
Nicaragua,NIC,2007,0.2487
Nicaragua,NIC,2008,0.25
Nicaragua,NIC,2009,0.25
Nicaragua,NIC,2010,0.2846
Nicaragua,NIC,2011,0.3059
Nicaragua,NIC,2012,0.3602
Nicaragua,NIC,2013,0.3977
Nicaragua,NIC,2014,0.3546
Nicaragua,NIC,2015,0.49110000000000004
Nicaragua,NIC,2016,0.5548000000000001
Nicaragua,NIC,2017,0.6662
Nicaragua,NIC,2018,0.5972000000000001
Nigeria,NGA,1961,0.28140000000000004
Nigeria,NGA,1962,0.26
Nigeria,NGA,1963,0.3186
Nigeria,NGA,1964,0.42610000000000003
Nigeria,NGA,1965,0.2637
Nigeria,NGA,1966,0.38170000000000004
Nigeria,NGA,1967,0.34
Nigeria,NGA,1968,0.274
Nigeria,NGA,1969,0.3154
Nigeria,NGA,1970,0.4354
Nigeria,NGA,1971,0.36660000000000004
Nigeria,NGA,1972,0.34440000000000004
Nigeria,NGA,1973,0.30710000000000004
Nigeria,NGA,1974,0.3057
Nigeria,NGA,1975,0.30860000000000004
Nigeria,NGA,1976,0.2586
Nigeria,NGA,1977,0.2757
Nigeria,NGA,1978,0.2243
Nigeria,NGA,1979,0.2157
Nigeria,NGA,1980,0.21860000000000002
Nigeria,NGA,1981,0.24860000000000002
Nigeria,NGA,1982,0.22290000000000001
Nigeria,NGA,1983,0.2
Nigeria,NGA,1984,0.22970000000000002
Nigeria,NGA,1985,0.2286
Nigeria,NGA,1986,0.2114
Nigeria,NGA,1987,0.21430000000000002
Nigeria,NGA,1988,0.3614
Nigeria,NGA,1989,0.36160000000000003
Nigeria,NGA,1990,0.3413
Nigeria,NGA,1991,0.36910000000000004
Nigeria,NGA,1992,0.4
Nigeria,NGA,1993,0.4163
Nigeria,NGA,1994,0.43010000000000004
Nigeria,NGA,1995,0.2576
Nigeria,NGA,1996,0.43710000000000004
Nigeria,NGA,1997,0.4303
Nigeria,NGA,1998,0.498
Nigeria,NGA,1999,0.3022
Nigeria,NGA,2000,0.34990000000000004
Nigeria,NGA,2001,0.35200000000000004
Nigeria,NGA,2002,0.35150000000000003
Nigeria,NGA,2003,0.38420000000000004
Nigeria,NGA,2004,0.3879
Nigeria,NGA,2005,0.3678
Nigeria,NGA,2006,0.4393
Nigeria,NGA,2007,0.2652
Nigeria,NGA,2008,0.272
Nigeria,NGA,2009,0.2684
Nigeria,NGA,2010,0.31370000000000003
Nigeria,NGA,2011,0.315
Nigeria,NGA,2012,0.3024
Nigeria,NGA,2013,0.29600000000000004
Nigeria,NGA,2014,0.29400000000000004
Nigeria,NGA,2015,0.29560000000000003
Nigeria,NGA,2016,0.2909
Nigeria,NGA,2017,0.2863
Nigeria,NGA,2018,0.2818
Oceania,,1961,0.3775
Oceania,,1962,0.4466
Oceania,,1963,0.4872
Oceania,,1964,0.3607
Oceania,,1965,0.4934
Oceania,,1966,0.49050000000000005
Oceania,,1967,0.4667
Oceania,,1968,0.4496
Oceania,,1969,0.48160000000000003
Oceania,,1970,0.46540000000000004
Oceania,,1971,0.511
Oceania,,1972,0.4781
Oceania,,1973,0.36910000000000004
Oceania,,1974,0.45830000000000004
Oceania,,1975,0.4561
Oceania,,1976,0.4136
Oceania,,1977,0.36050000000000004
Oceania,,1978,0.3552
Oceania,,1979,0.36010000000000003
Oceania,,1980,0.38880000000000003
Oceania,,1981,0.386
Oceania,,1982,0.3272
Oceania,,1983,0.3518
Oceania,,1984,0.4244
Oceania,,1985,0.4303
Oceania,,1986,0.373
Oceania,,1987,0.36000000000000004
Oceania,,1988,0.3879
Oceania,,1989,0.4842
Oceania,,1990,0.4283
Oceania,,1991,0.4187
Oceania,,1992,0.40890000000000004
Oceania,,1993,0.41090000000000004
Oceania,,1994,0.3871
Oceania,,1995,0.3975
Oceania,,1996,0.3951
Oceania,,1997,0.43710000000000004
Oceania,,1998,0.3235
Oceania,,1999,0.3633
Oceania,,2000,0.4655
Oceania,,2001,0.42060000000000003
Oceania,,2002,0.4189
Oceania,,2003,0.4293
Oceania,,2004,0.3996
Oceania,,2005,0.42960000000000004
Oceania,,2006,0.4212
Oceania,,2007,0.40800000000000003
Oceania,,2008,0.3931
Oceania,,2009,0.4107
Oceania,,2010,0.4131
Oceania,,2011,0.40800000000000003
Oceania,,2012,0.40240000000000004
Oceania,,2013,0.40290000000000004
Oceania,,2014,0.40490000000000004
Oceania,,2015,0.405
Oceania,,2016,0.4043
Oceania,,2017,0.4035
Oceania,,2018,0.40280000000000005
Pacific Islands Trust Territory,,1961,0.375
Pacific Islands Trust Territory,,1962,0.375
Pacific Islands Trust Territory,,1963,0.375
Pacific Islands Trust Territory,,1964,0.5
Pacific Islands Trust Territory,,1965,0.5556
Pacific Islands Trust Territory,,1966,0.5
Pacific Islands Trust Territory,,1967,0.5
Pacific Islands Trust Territory,,1968,0.54
Pacific Islands Trust Territory,,1969,0.6
Pacific Islands Trust Territory,,1970,0.5
Pacific Islands Trust Territory,,1971,0.5
Pacific Islands Trust Territory,,1972,0.5
Pacific Islands Trust Territory,,1973,0.5
Pacific Islands Trust Territory,,1974,0.4808
Pacific Islands Trust Territory,,1975,0.48150000000000004
Pacific Islands Trust Territory,,1976,0.48210000000000003
Pacific Islands Trust Territory,,1977,0.4828
Pacific Islands Trust Territory,,1978,0.4833
Pacific Islands Trust Territory,,1979,0.4839
Pacific Islands Trust Territory,,1980,0.5
Pacific Islands Trust Territory,,1981,0.5
Pacific Islands Trust Territory,,1982,0.5
Pacific Islands Trust Territory,,1983,0.4615
Pacific Islands Trust Territory,,1984,0.4627
Pacific Islands Trust Territory,,1985,0.46380000000000005
Pacific Islands Trust Territory,,1986,0.4571
Pacific Islands Trust Territory,,1987,0.47140000000000004
Pacific Islands Trust Territory,,1988,0.45830000000000004
Pacific Islands Trust Territory,,1989,0.4521
Pacific Islands Trust Territory,,1990,0.3784
Panama,PAN,1961,0.2889
Panama,PAN,1962,0.2857
Panama,PAN,1963,0.25
Panama,PAN,1964,0.2368
Panama,PAN,1965,0.19440000000000002
Panama,PAN,1966,0.1429
Panama,PAN,1967,0.1471
Panama,PAN,1968,0.1515
Panama,PAN,1969,0.18180000000000002
Panama,PAN,1970,0.20120000000000002
Panama,PAN,1971,0.1656
Panama,PAN,1972,0.1575
Panama,PAN,1973,0.1563
Panama,PAN,1974,0.1563
Panama,PAN,1975,0.2025
Panama,PAN,1976,0.2056
Panama,PAN,1977,0.256
Panama,PAN,1978,0.24830000000000002
Panama,PAN,1979,0.2788
Panama,PAN,1980,0.328
Panama,PAN,1981,0.3184
Panama,PAN,1982,0.32930000000000004
Panama,PAN,1983,0.333
Panama,PAN,1984,0.3312
Panama,PAN,1985,0.33
Panama,PAN,1986,0.3262
Panama,PAN,1987,0.2983
Panama,PAN,1988,0.28500000000000003
Panama,PAN,1989,0.2596
Panama,PAN,1990,0.2516
Panama,PAN,1991,0.2765
Panama,PAN,1992,0.2574
Panama,PAN,1993,0.1489
Panama,PAN,1994,0.24680000000000002
Panama,PAN,1995,0.2429
Panama,PAN,1996,0.2472
Panama,PAN,1997,0.2495
Panama,PAN,1998,0.1713
Panama,PAN,1999,0.1595
Panama,PAN,2000,0.14830000000000002
Panama,PAN,2001,0.0753
Panama,PAN,2002,0.1311
Panama,PAN,2003,0.11910000000000001
Panama,PAN,2004,0.1197
Panama,PAN,2005,0.1259
Panama,PAN,2006,0.136
Panama,PAN,2007,0.1358
Panama,PAN,2008,0.136
Panama,PAN,2009,0.1336
Panama,PAN,2010,0.12100000000000001
Panama,PAN,2011,0.1227
Panama,PAN,2012,0.1295
Panama,PAN,2013,0.129
Panama,PAN,2014,0.1194
Panama,PAN,2015,0.1198
Panama,PAN,2016,0.1257
Panama,PAN,2017,0.1254
Panama,PAN,2018,0.12510000000000002
Papua New Guinea,PNG,1961,0.3376
Papua New Guinea,PNG,1962,0.4562
Papua New Guinea,PNG,1963,0.4844
Papua New Guinea,PNG,1964,0.33230000000000004
Papua New Guinea,PNG,1965,0.511
Papua New Guinea,PNG,1966,0.5189
Papua New Guinea,PNG,1967,0.4756
Papua New Guinea,PNG,1968,0.4561
Papua New Guinea,PNG,1969,0.4802
Papua New Guinea,PNG,1970,0.47990000000000005
Papua New Guinea,PNG,1971,0.5266000000000001
Papua New Guinea,PNG,1972,0.49500000000000005
Papua New Guinea,PNG,1973,0.37820000000000004
Papua New Guinea,PNG,1974,0.47500000000000003
Papua New Guinea,PNG,1975,0.46940000000000004
Papua New Guinea,PNG,1976,0.42410000000000003
Papua New Guinea,PNG,1977,0.3563
Papua New Guinea,PNG,1978,0.3598
Papua New Guinea,PNG,1979,0.36000000000000004
Papua New Guinea,PNG,1980,0.4
Papua New Guinea,PNG,1981,0.39630000000000004
Papua New Guinea,PNG,1982,0.3322
Papua New Guinea,PNG,1983,0.35350000000000004
Papua New Guinea,PNG,1984,0.4303
Papua New Guinea,PNG,1985,0.4405
Papua New Guinea,PNG,1986,0.37110000000000004
Papua New Guinea,PNG,1987,0.3493
Papua New Guinea,PNG,1988,0.38830000000000003
Papua New Guinea,PNG,1989,0.4974
Papua New Guinea,PNG,1990,0.4308
Papua New Guinea,PNG,1991,0.4123
Papua New Guinea,PNG,1992,0.41900000000000004
Papua New Guinea,PNG,1993,0.4073
Papua New Guinea,PNG,1994,0.3909
Papua New Guinea,PNG,1995,0.403
Papua New Guinea,PNG,1996,0.4
Papua New Guinea,PNG,1997,0.4348
Papua New Guinea,PNG,1998,0.31370000000000003
Papua New Guinea,PNG,1999,0.37470000000000003
Papua New Guinea,PNG,2000,0.4776
Papua New Guinea,PNG,2001,0.4268
Papua New Guinea,PNG,2002,0.42310000000000003
Papua New Guinea,PNG,2003,0.43370000000000003
Papua New Guinea,PNG,2004,0.401
Papua New Guinea,PNG,2005,0.4345
Papua New Guinea,PNG,2006,0.4258
Papua New Guinea,PNG,2007,0.4108
Papua New Guinea,PNG,2008,0.3902
Papua New Guinea,PNG,2009,0.4097
Papua New Guinea,PNG,2010,0.41250000000000003
Papua New Guinea,PNG,2011,0.4077
Papua New Guinea,PNG,2012,0.4063
Papua New Guinea,PNG,2013,0.4058
Papua New Guinea,PNG,2014,0.4082
Papua New Guinea,PNG,2015,0.4083
Papua New Guinea,PNG,2016,0.40740000000000004
Papua New Guinea,PNG,2017,0.40700000000000003
Papua New Guinea,PNG,2018,0.4066
Peru,PER,1961,0.48000000000000004
Peru,PER,1962,0.448
Peru,PER,1963,0.4802
Peru,PER,1964,0.5618000000000001
Peru,PER,1965,0.3849
Peru,PER,1966,0.48850000000000005
Peru,PER,1967,0.523
Peru,PER,1968,0.48950000000000005
Peru,PER,1969,0.5701
Peru,PER,1970,0.49560000000000004
Peru,PER,1971,0.5049
Peru,PER,1972,0.5092
Peru,PER,1973,0.5114000000000001
Peru,PER,1974,0.5106
Peru,PER,1975,0.5091
Peru,PER,1976,0.5052
Peru,PER,1977,0.5122
Peru,PER,1978,0.4958
Peru,PER,1979,0.4995
Peru,PER,1980,0.5129
Peru,PER,1981,0.5288
Peru,PER,1982,0.5753
Peru,PER,1983,0.522
Peru,PER,1984,0.4854
Peru,PER,1985,0.45170000000000005
Peru,PER,1986,0.4874
Peru,PER,1987,0.4766
Peru,PER,1988,0.5133
Peru,PER,1989,0.5422
Peru,PER,1990,0.4771
Peru,PER,1991,0.537
Peru,PER,1992,0.5357000000000001
Peru,PER,1993,0.5301
Peru,PER,1994,0.5684
Peru,PER,1995,0.625
Peru,PER,1996,0.7102
Peru,PER,1997,0.6095
Peru,PER,1998,0.6363
Peru,PER,1999,0.6099
Peru,PER,2000,0.6067
Peru,PER,2001,0.5172
Peru,PER,2002,0.5173
Peru,PER,2003,0.4864
Peru,PER,2004,0.5095000000000001
Peru,PER,2005,0.502
Peru,PER,2006,0.5583
Peru,PER,2007,0.5246000000000001
Peru,PER,2008,0.5344
Peru,PER,2009,0.5548000000000001
Peru,PER,2010,0.6039
Peru,PER,2011,0.6712
Peru,PER,2012,0.744
Peru,PER,2013,0.7288
Peru,PER,2014,0.7657
Peru,PER,2015,0.7692
Peru,PER,2016,0.8594
Peru,PER,2017,0.8270000000000001
Peru,PER,2018,0.8395
Philippines,PHL,1961,0.35400000000000004
Philippines,PHL,1962,0.3491
Philippines,PHL,1963,0.38170000000000004
Philippines,PHL,1964,0.43410000000000004
Philippines,PHL,1965,0.4272
Philippines,PHL,1966,0.42550000000000004
Philippines,PHL,1967,0.3977
Philippines,PHL,1968,0.44470000000000004
Philippines,PHL,1969,0.4783
Philippines,PHL,1970,0.5119
Philippines,PHL,1971,0.48650000000000004
Philippines,PHL,1972,0.5072
Philippines,PHL,1973,0.507
Philippines,PHL,1974,0.5942000000000001
Philippines,PHL,1975,0.5043
Philippines,PHL,1976,0.798
Philippines,PHL,1977,0.6542
Philippines,PHL,1978,0.7427
Philippines,PHL,1979,0.8504
Philippines,PHL,1980,0.8848
Philippines,PHL,1981,0.5574
Philippines,PHL,1982,0.49060000000000004
Philippines,PHL,1983,0.48410000000000003
Philippines,PHL,1984,0.4167
Philippines,PHL,1985,0.4071
Philippines,PHL,1986,0.4217
Philippines,PHL,1987,0.506
Philippines,PHL,1988,0.5124000000000001
Philippines,PHL,1989,0.5141
Philippines,PHL,1990,0.5359
Philippines,PHL,1991,0.5544
Philippines,PHL,1992,0.4489
Philippines,PHL,1993,0.45890000000000003
Philippines,PHL,1994,0.49210000000000004
Philippines,PHL,1995,0.4883
Philippines,PHL,1996,0.4978
Philippines,PHL,1997,0.5177
Philippines,PHL,1998,0.4938
Philippines,PHL,1999,0.5105000000000001
Philippines,PHL,2000,0.5488000000000001
Philippines,PHL,2001,0.5444
Philippines,PHL,2002,0.5035000000000001
Philippines,PHL,2003,0.5249
Philippines,PHL,2004,0.5208
Philippines,PHL,2005,0.5298
Philippines,PHL,2006,0.523
Philippines,PHL,2007,0.5245000000000001
Philippines,PHL,2008,0.528
Philippines,PHL,2009,0.5383
Philippines,PHL,2010,0.5304
Philippines,PHL,2011,0.5068
Philippines,PHL,2012,0.5173
Philippines,PHL,2013,0.517
Philippines,PHL,2014,0.451
Philippines,PHL,2015,0.433
Philippines,PHL,2016,0.4227
Philippines,PHL,2017,0.38380000000000003
Philippines,PHL,2018,0.2942
Polynesia,OWID_PYA,1961,0.4801
Polynesia,OWID_PYA,1962,0.41500000000000004
Polynesia,OWID_PYA,1963,0.5001
Polynesia,OWID_PYA,1964,0.4994
Polynesia,OWID_PYA,1965,0.3779
Polynesia,OWID_PYA,1966,0.3597
Polynesia,OWID_PYA,1967,0.41090000000000004
Polynesia,OWID_PYA,1968,0.38730000000000003
Polynesia,OWID_PYA,1969,0.48960000000000004
Polynesia,OWID_PYA,1970,0.37170000000000003
Polynesia,OWID_PYA,1971,0.42510000000000003
Polynesia,OWID_PYA,1972,0.3403
Polynesia,OWID_PYA,1973,0.2806
Polynesia,OWID_PYA,1974,0.3022
Polynesia,OWID_PYA,1975,0.31980000000000003
Polynesia,OWID_PYA,1976,0.3
Polynesia,OWID_PYA,1977,0.4379
Polynesia,OWID_PYA,1978,0.2485
