"Date","beef_commercial","veal_commercial","pork_commercial","lamb_commercial","total_red_commercial","beef_federal","veal_federal","pork_federal","lamb_federal","total_red_federal","broilers_federal","chicken_federal","turkey_federal","total_poultry_federal","total_meat_federal"
"Feb-1949","697.0","82.0","701.0","51.0","1531.0","536.0","47.0","563.0","48.0","1194.0",NULL,NULL,NULL,NULL,NULL
"Jan-1949","779.0","91.0","915.0","60.0","1845.0","596.0","54.0","762.0","56.0","1468.0",NULL,NULL,NULL,NULL,NULL
"Dec-1948","783.0","106.0","1011.0","63.0","1963.0","6433.0","67.0","851.0","58.0","1580.0",NULL,NULL,NULL,NULL,NULL
"Nov-1948","744.0","119.0","896.0","67.0","1826.0","604.0","77.0","752.0","62.0","1449.0",NULL,NULL,NULL,NULL,NULL
"Oct-1948","752.0","126.0","690.0","73.0","1641.0","558.0","82.0","559.0","67.0","1266.0",NULL,NULL,NULL,NULL,NULL
"Sep-1948","773.0","127.0","514.0","68.0","1482.0","570.0","81.0","397.0","62.0","1110.0",NULL,NULL,NULL,NULL,NULL
"Aug-1948","705.0","121.0","463.0","59.0","1348.0","524.0","76.0","372.0","53.0","1025.0",NULL,NULL,NULL,NULL,NULL
"Jul-1948","681.0","116.0","576.0","55.0","1428.0","505.0","72.0","478.0","50.0","1105.0",NULL,NULL,NULL,NULL,NULL
"Jun-1948","733.0","118.0","774.0","58.0","1683.0","545.0","70.0","651.0","52.0","1318.0",NULL,NULL,NULL,NULL,NULL
"May-1948","650.0","97.0","653.0","47.0","1447.0","450.0","53.0","515.0","42.0","1060.0",NULL,NULL,NULL,NULL,NULL
"Apr-1948","700.0","101.0","629.0","53.0","1483.0","475.0","52.0","473.0","48.0","1048.0",NULL,NULL,NULL,NULL,NULL
"Mar-1948","727.0","99.0","672.0","60.0","1558.0","512.0","50.0","506.0","55.0","1123.0",NULL,NULL,NULL,NULL,NULL
"Feb-1948","662.0","87.0","679.0","60.0","1488.0","493.0","49.0","531.0","56.0","1129.0",NULL,NULL,NULL,NULL,NULL
"Jan-1948","856.0","106.0","929.0","65.0","1956.0","637.0","61.0","746.0","60.0","1504.0",NULL,NULL,NULL,NULL,NULL
"Dec-1947","843.0","118.0","1065.0","67.0","2093.0","636.0","73.0","868.0","62.0","1639.0",NULL,NULL,NULL,NULL,NULL
"Nov-1947","813.0","145.0","932.0","66.0","1956.0","612.0","95.0","759.0","61.0","1527.0",NULL,NULL,NULL,NULL,NULL
"Oct-1947","924.0","163.0","700.0","76.0","1863.0","686.0","107.0","540.0","70.0","1403.0",NULL,NULL,NULL,NULL,NULL
"Sep-1947","888.0","154.0","549.0","66.0","1657.0","653.0","96.0","418.0","60.0","1227.0",NULL,NULL,NULL,NULL,NULL
"Aug-1947","766.0","131.0","534.0","57.0","1488.0","571.0","80.0","438.0","52.0","1141.0",NULL,NULL,NULL,NULL,NULL
"Jul-1947","839.0","136.0","661.0","59.0","1695.0","622.0","81.0","551.0","53.0","1307.0",NULL,NULL,NULL,NULL,NULL
"Jun-1947","804.0","118.0","667.0","60.0","1649.0","599.0","71.0","556.0","55.0","1281.0",NULL,NULL,NULL,NULL,NULL
"May-1947","846.0","110.0","678.0","65.0","1699.0","642.0","64.0","561.0","60.0","1327.0",NULL,NULL,NULL,NULL,NULL
"Apr-1947","831.0","108.0","656.0","65.0","1660.0","618.0","62.0","521.0","61.0","1262.0",NULL,NULL,NULL,NULL,NULL
"Mar-1947","829.0","104.0","606.0","62.0","1601.0","622.0","59.0","485.0","58.0","1224.0",NULL,NULL,NULL,NULL,NULL
"Feb-1947","778.0","93.0","709.0","62.0","1642.0","581.0","51.0","555.0","57.0","1244.0",NULL,NULL,NULL,NULL,NULL
"Jan-1947","935.0","113.0","1054.0","74.0","2176.0","693.0","65.0","827.0","68.0","1653.0",NULL,NULL,NULL,NULL,NULL
"Dec-1946","856.0","114.0","962.0","64.0","1996.0","641.0","65.0","728.0","59.0","1493.0",NULL,NULL,NULL,NULL,NULL
"Nov-1946","844.0","142.0","1010.0","71.0","2067.0","605.0","85.0","758.0","65.0","1513.0",NULL,NULL,NULL,NULL,NULL
"Oct-1946","840.0","167.0","662.0","96.0","1765.0","503.0","87.0","462.0","84.0","1136.0",NULL,NULL,NULL,NULL,NULL
"Sep-1946","366.0","98.0","124.0","63.0","651.0","168.0","43.0","71.0","54.0","336.0",NULL,NULL,NULL,NULL,NULL
"Aug-1946","871.0","138.0","601.0","72.0","1682.0","594.0","70.0","426.0","65.0","1155.0",NULL,NULL,NULL,NULL,NULL
"Jul-1946","954.0","140.0","903.0","77.0","2074.0","606.0","69.0","668.0","69.0","1412.0",NULL,NULL,NULL,NULL,NULL
"Jun-1946","461.0","78.0","505.0","75.0","1119.0","246.0","31.0","360.0","65.0","702.0",NULL,NULL,NULL,NULL,NULL
"May-1946","605.0","83.0","810.0","65.0","1563.0","373.0","37.0","606.0","57.0","1073.0",NULL,NULL,NULL,NULL,NULL
"Apr-1946","734.0","91.0","846.0","83.0","1754.0","394.0","37.0","573.0","76.0","1080.0",NULL,NULL,NULL,NULL,NULL
"Mar-1946","796.0","92.0","780.0","97.0","1765.0","488.0","38.0","534.0","90.0","1150.0",NULL,NULL,NULL,NULL,NULL
"Feb-1946","827.0","85.0","966.0","109.0","1987.0","533.0","37.0","709.0","101.0","1380.0",NULL,NULL,NULL,NULL,NULL
"Jan-1946","856.0","101.0","1051.0","74.0","2082.0","515.0","42.0","747.0","66.0","1370.0",NULL,NULL,NULL,NULL,NULL
"Dec-1945","783.0","118.0","1103.0","90.0","2094.0","536.0","64.0","810.0","80.0","1490.0",NULL,NULL,NULL,NULL,NULL
"Nov-1945","933.0","173.0","945.0","86.0","2137.0","649.0","102.0","680.0","77.0","1508.0",NULL,NULL,NULL,NULL,NULL
"Oct-1945","1022.0","201.0","628.0","95.0","1946.0","747.0","123.0","391.0","86.0","1347.0",NULL,NULL,NULL,NULL,NULL
"Sep-1945","910.0","164.0","535.0","80.0","1689.0","662.0","93.0","332.0","71.0","1158.0",NULL,NULL,NULL,NULL,NULL
"Aug-1945","858.0","145.0","531.0","77.0","1611.0","627.0","80.0","388.0","67.0","1162.0",NULL,NULL,NULL,NULL,NULL
"Jul-1945","736.0","117.0","610.0","82.0","1545.0","543.0","58.0","475.0","72.0","1148.0",NULL,NULL,NULL,NULL,NULL
"Jun-1945","739.0","110.0","674.0","87.0","1610.0","564.0","53.0","545.0","77.0","1239.0",NULL,NULL,NULL,NULL,NULL
"May-1945","747.0","103.0","682.0","87.0","1619.0","553.0","52.0","529.0","77.0","1211.0",NULL,NULL,NULL,NULL,NULL
"Apr-1945","736.0","98.0","651.0","78.0","1563.0","518.0","44.0","472.0","67.0","1101.0",NULL,NULL,NULL,NULL,NULL
"Mar-1945","836.0","107.0","723.0","87.0","1753.0","633.0","52.0","524.0","76.0","1285.0",NULL,NULL,NULL,NULL,NULL
"Feb-1945","816.0","97.0","724.0","81.0","1718.0","590.0","43.0","480.0","71.0","1184.0",NULL,NULL,NULL,NULL,NULL
"Jan-1945","820.0","119.0","1037.0","100.0","2076.0","619.0","60.0","761.0","90.0","1530.0",NULL,NULL,NULL,NULL,NULL
"Dec-1944","764.0","146.0","1013.0","91.0","2014.0","577.0","81.0","785.0","81.0","1524.0",NULL,NULL,NULL,NULL,NULL
"Nov-1944","786.0","197.0","944.0","91.0","2018.0","580.0","115.0","729.0","81.0","1505.0",NULL,NULL,NULL,NULL,NULL
"Oct-1944","834.0","215.0","777.0","100.0","1926.0","632.0","130.0","587.0","90.0","1439.0",NULL,NULL,NULL,NULL,NULL
"Sep-1944","774.0","182.0","678.0","91.0","1725.0","584.0","106.0","503.0","80.0","1273.0",NULL,NULL,NULL,NULL,NULL
"Aug-1944","787.0","175.0","748.0","87.0","1797.0","602.0","103.0","582.0","75.0","1362.0",NULL,NULL,NULL,NULL,NULL
"Jul-1944","662.0","142.0","796.0","82.0","1682.0","497.0","79.0","649.0","72.0","1297.0",NULL,NULL,NULL,NULL,NULL
"Jun-1944","658.0","125.0","962.0","79.0","1824.0","490.0","67.0","811.0","69.0","1437.0",NULL,NULL,NULL,NULL,NULL
"May-1944","681.0","106.0","1029.0","78.0","1894.0","512.0","55.0","872.0","68.0","1507.0",NULL,NULL,NULL,NULL,NULL
"Apr-1944","650.0","89.0","978.0","66.0","1783.0","495.0","52.0","837.0","59.0","1443.0",NULL,NULL,NULL,NULL,NULL
"Mar-1944","741.0","90.0","1128.0","75.0","2034.0","560.0","49.0","971.0","67.0","1647.0",NULL,NULL,NULL,NULL,NULL
"Feb-1944","713.0","77.0","1169.0","72.0","2031.0","543.0","42.0","1018.0","64.0","1667.0",NULL,NULL,NULL,NULL,NULL
"Jan-1944","751.0","85.0","1280.0","89.0","2205.0","582.0","49.0","1112.0","82.0","1825.0",NULL,NULL,NULL,NULL,NULL
"Dec-1943",NULL,NULL,NULL,NULL,NULL,"585.0","61.0","1034.0","94.0","1774.0",NULL,NULL,NULL,NULL,NULL
"Nov-1943",NULL,NULL,NULL,NULL,NULL,"595.0","81.0","954.0","94.0","1724.0",NULL,NULL,NULL,NULL,NULL
"Oct-1943",NULL,NULL,NULL,NULL,NULL,"596.0","88.0","687.0","104.0","1475.0",NULL,NULL,NULL,NULL,NULL
"Sep-1943",NULL,NULL,NULL,NULL,NULL,"556.0","73.0","647.0","98.0","1374.0",NULL,NULL,NULL,NULL,NULL
"Aug-1943",NULL,NULL,NULL,NULL,NULL,"497.0","56.0","703.0","89.0","1345.0",NULL,NULL,NULL,NULL,NULL
"Jul-1943",NULL,NULL,NULL,NULL,NULL,"448.0","38.0","852.0","78.0","1416.0",NULL,NULL,NULL,NULL,NULL
"Jun-1943",NULL,NULL,NULL,NULL,NULL,"388.0","33.0","854.0","66.0","1341.0",NULL,NULL,NULL,NULL,NULL
"May-1943",NULL,NULL,NULL,NULL,NULL,"429.0","31.0","771.0","70.0","1301.0",NULL,NULL,NULL,NULL,NULL
"Apr-1943",NULL,NULL,NULL,NULL,NULL,"435.0","32.0","671.0","64.0","1202.0",NULL,NULL,NULL,NULL,NULL
"Mar-1943",NULL,NULL,NULL,NULL,NULL,"496.0","38.0","704.0","65.0","1303.0",NULL,NULL,NULL,NULL,NULL
"Feb-1943",NULL,NULL,NULL,NULL,NULL,"458.0","32.0","638.0","63.0","1191.0",NULL,NULL,NULL,NULL,NULL
"Jan-1943",NULL,NULL,NULL,NULL,NULL,"487.0","36.0","793.0","71.0","1387.0",NULL,NULL,NULL,NULL,NULL
"Dec-1942",NULL,NULL,NULL,NULL,NULL,"494.0","53.0","952.0","88.0","1587.0",NULL,NULL,NULL,NULL,NULL
"Nov-1942",NULL,NULL,NULL,NULL,NULL,"486.0","63.0","722.0","83.0","1354.0",NULL,NULL,NULL,NULL,NULL
"Oct-1942",NULL,NULL,NULL,NULL,NULL,"610.0","76.0","591.0","91.0","1368.0",NULL,NULL,NULL,NULL,NULL
"Sep-1942",NULL,NULL,NULL,NULL,NULL,"571.0","70.0","558.0","87.0","1286.0",NULL,NULL,NULL,NULL,NULL
"Aug-1942",NULL,NULL,NULL,NULL,NULL,"555.0","59.0","496.0","73.0","1183.0",NULL,NULL,NULL,NULL,NULL
"Jul-1942",NULL,NULL,NULL,NULL,NULL,"552.0","55.0","583.0","67.0","1257.0",NULL,NULL,NULL,NULL,NULL
"Jun-1942",NULL,NULL,NULL,NULL,NULL,"555.0","54.0","655.0","59.0","1323.0",NULL,NULL,NULL,NULL,NULL
"May-1942",NULL,NULL,NULL,NULL,NULL,"481.0","49.0","597.0","61.0","1188.0",NULL,NULL,NULL,NULL,NULL
"Apr-1942",NULL,NULL,NULL,NULL,NULL,"516.0","50.0","568.0","68.0","1202.0",NULL,NULL,NULL,NULL,NULL
"Mar-1942",NULL,NULL,NULL,NULL,NULL,"497.0","49.0","544.0","73.0","1163.0",NULL,NULL,NULL,NULL,NULL
"Feb-1942",NULL,NULL,NULL,NULL,NULL,"473.0","41.0","520.0","62.0","1096.0",NULL,NULL,NULL,NULL,NULL
"Jan-1942",NULL,NULL,NULL,NULL,NULL,"557.0","48.0","776.0","69.0","1450.0",NULL,NULL,NULL,NULL,NULL
"Dec-1941",NULL,NULL,NULL,NULL,NULL,"527.0","49.0","782.0","66.0","1424.0",NULL,NULL,NULL,NULL,NULL
"Nov-1941",NULL,NULL,NULL,NULL,NULL,"481.0","55.0","607.0","57.0","1200.0",NULL,NULL,NULL,NULL,NULL
"Oct-1941",NULL,NULL,NULL,NULL,NULL,"578.0","65.0","550.0","67.0","1260.0",NULL,NULL,NULL,NULL,NULL
"Sep-1941",NULL,NULL,NULL,NULL,NULL,"525.0","56.0","408.0","63.0","1052.0",NULL,NULL,NULL,NULL,NULL
"Aug-1941",NULL,NULL,NULL,NULL,NULL,"509.0","49.0","415.0","60.0","1033.0",NULL,NULL,NULL,NULL,NULL
"Jul-1941",NULL,NULL,NULL,NULL,NULL,"515.0","50.0","447.0","62.0","1074.0",NULL,NULL,NULL,NULL,NULL
"Jun-1941",NULL,NULL,NULL,NULL,NULL,"466.0","46.0","465.0","54.0","1031.0",NULL,NULL,NULL,NULL,NULL
"May-1941",NULL,NULL,NULL,NULL,NULL,"487.0","52.0","532.0","65.0","1136.0",NULL,NULL,NULL,NULL,NULL
"Apr-1941",NULL,NULL,NULL,NULL,NULL,"423.0","50.0","508.0","62.0","1043.0",NULL,NULL,NULL,NULL,NULL
"Mar-1941",NULL,NULL,NULL,NULL,NULL,"405.0","44.0","527.0","62.0","1038.0",NULL,NULL,NULL,NULL,NULL
"Feb-1941",NULL,NULL,NULL,NULL,NULL,"371.0","40.0","506.0","61.0","978.0",NULL,NULL,NULL,NULL,NULL
"Jan-1941",NULL,NULL,NULL,NULL,NULL,"453.0","44.0","598.0","70.0","1165.0",NULL,NULL,NULL,NULL,NULL
"Dec-1940",NULL,NULL,NULL,NULL,NULL,"423.0","46.0","772.0","59.0","1300.0",NULL,NULL,NULL,NULL,NULL
"Nov-1940",NULL,NULL,NULL,NULL,NULL,"432.0","51.0","699.0","59.0","1241.0",NULL,NULL,NULL,NULL,NULL
"Oct-1940",NULL,NULL,NULL,NULL,NULL,"473.0","59.0","589.0","70.0","1191.0",NULL,NULL,NULL,NULL,NULL
"Sep-1940",NULL,NULL,NULL,NULL,NULL,"404.0","49.0","424.0","58.0","935.0",NULL,NULL,NULL,NULL,NULL
"Aug-1940",NULL,NULL,NULL,NULL,NULL,"421.0","49.0","417.0","57.0","944.0",NULL,NULL,NULL,NULL,NULL
"Jul-1940",NULL,NULL,NULL,NULL,NULL,"421.0","51.0","453.0","55.0","980.0",NULL,NULL,NULL,NULL,NULL
"Jun-1940",NULL,NULL,NULL,NULL,NULL,"385.0","45.0","528.0","52.0","1010.0",NULL,NULL,NULL,NULL,NULL
"May-1940",NULL,NULL,NULL,NULL,NULL,"418.0","49.0","509.0","57.0","1033.0",NULL,NULL,NULL,NULL,NULL
"Apr-1940",NULL,NULL,NULL,NULL,NULL,"409.0","45.0","467.0","57.0","978.0",NULL,NULL,NULL,NULL,NULL
"Mar-1940",NULL,NULL,NULL,NULL,NULL,"377.0","42.0","512.0","55.0","986.0",NULL,NULL,NULL,NULL,NULL
"Feb-1940",NULL,NULL,NULL,NULL,NULL,"377.0","38.0","549.0","56.0","1020.0",NULL,NULL,NULL,NULL,NULL
"Jan-1940",NULL,NULL,NULL,NULL,NULL,"431.0","44.0","695.0","67.0","1237.0",NULL,NULL,NULL,NULL,NULL
"Dec-1939",NULL,NULL,NULL,NULL,NULL,"405.0","40.0","671.0","58.0","1174.0",NULL,NULL,NULL,NULL,NULL
"Nov-1939",NULL,NULL,NULL,NULL,NULL,"422.0","50.0","577.0","59.0","1108.0",NULL,NULL,NULL,NULL,NULL
"Oct-1939",NULL,NULL,NULL,NULL,NULL,"444.0","55.0","464.0","62.0","1025.0",NULL,NULL,NULL,NULL,NULL
"Sep-1939",NULL,NULL,NULL,NULL,NULL,"445.0","50.0","389.0","63.0","947.0",NULL,NULL,NULL,NULL,NULL
"Aug-1939",NULL,NULL,NULL,NULL,NULL,"421.0","48.0","386.0","57.0","912.0",NULL,NULL,NULL,NULL,NULL
"Jul-1939",NULL,NULL,NULL,NULL,NULL,"399.0","47.0","406.0","53.0","905.0",NULL,NULL,NULL,NULL,NULL
"Jun-1939",NULL,NULL,NULL,NULL,NULL,"397.0","47.0","444.0","53.0","941.0",NULL,NULL,NULL,NULL,NULL
"May-1939",NULL,NULL,NULL,NULL,NULL,"415.0","51.0","461.0","55.0","982.0",NULL,NULL,NULL,NULL,NULL
"Apr-1939",NULL,NULL,NULL,NULL,NULL,"347.0","43.0","396.0","51.0","837.0",NULL,NULL,NULL,NULL,NULL
"Mar-1939",NULL,NULL,NULL,NULL,NULL,"394.0","45.0","432.0","63.0","934.0",NULL,NULL,NULL,NULL,NULL
"Feb-1939",NULL,NULL,NULL,NULL,NULL,"330.0","38.0","383.0","58.0","809.0",NULL,NULL,NULL,NULL,NULL
"Jan-1939",NULL,NULL,NULL,NULL,NULL,"384.0","42.0","543.0","61.0","1030.0",NULL,NULL,NULL,NULL,NULL
"Dec-1938",NULL,NULL,NULL,NULL,NULL,"373.0","43.0","585.0","55.0","1056.0",NULL,NULL,NULL,NULL,NULL
"Nov-1938",NULL,NULL,NULL,NULL,NULL,"417.0","51.0","511.0","57.0","1036.0",NULL,NULL,NULL,NULL,NULL
"Oct-1938",NULL,NULL,NULL,NULL,NULL,"423.0","54.0","412.0","64.0","953.0",NULL,NULL,NULL,NULL,NULL
"Sep-1938",NULL,NULL,NULL,NULL,NULL,"443.0","53.0","343.0","66.0","905.0",NULL,NULL,NULL,NULL,NULL
"Aug-1938",NULL,NULL,NULL,NULL,NULL,"410.0","53.0","348.0","62.0","873.0",NULL,NULL,NULL,NULL,NULL
"Jul-1938",NULL,NULL,NULL,NULL,NULL,"397.0","47.0","340.0","55.0","839.0",NULL,NULL,NULL,NULL,NULL
"Jun-1938",NULL,NULL,NULL,NULL,NULL,"401.0","49.0","369.0","56.0","875.0",NULL,NULL,NULL,NULL,NULL
"May-1938",NULL,NULL,NULL,NULL,NULL,"388.0","50.0","350.0","62.0","850.0",NULL,NULL,NULL,NULL,NULL
"Apr-1938",NULL,NULL,NULL,NULL,NULL,"377.0","47.0","326.0","58.0","808.0",NULL,NULL,NULL,NULL,NULL
"Mar-1938",NULL,NULL,NULL,NULL,NULL,"405.0","49.0","346.0","60.0","860.0",NULL,NULL,NULL,NULL,NULL
"Feb-1938",NULL,NULL,NULL,NULL,NULL,"359.0","40.0","375.0","60.0","834.0",NULL,NULL,NULL,NULL,NULL
"Jan-1938",NULL,NULL,NULL,NULL,NULL,"406.0","46.0","578.0","65.0","1095.0",NULL,NULL,NULL,NULL,NULL
"Dec-1937",NULL,NULL,NULL,NULL,NULL,"407.0","50.0","535.0","58.0","1050.0",NULL,NULL,NULL,NULL,NULL
"Nov-1937",NULL,NULL,NULL,NULL,NULL,"387.0","54.0","443.0","52.0","936.0",NULL,NULL,NULL,NULL,NULL
"Oct-1937",NULL,NULL,NULL,NULL,NULL,"427.0","62.0","373.0","59.0","921.0",NULL,NULL,NULL,NULL,NULL
"Sep-1937",NULL,NULL,NULL,NULL,NULL,"421.0","65.0","284.0","64.0","834.0",NULL,NULL,NULL,NULL,NULL
"Aug-1937",NULL,NULL,NULL,NULL,NULL,"397.0","62.0","225.0","58.0","742.0",NULL,NULL,NULL,NULL,NULL
"Jul-1937",NULL,NULL,NULL,NULL,NULL,"365.0","56.0","239.0","53.0","713.0",NULL,NULL,NULL,NULL,NULL
"Jun-1937",NULL,NULL,NULL,NULL,NULL,"397.0","60.0","296.0","54.0","807.0",NULL,NULL,NULL,NULL,NULL
"May-1937",NULL,NULL,NULL,NULL,NULL,"356.0","56.0","274.0","54.0","740.0",NULL,NULL,NULL,NULL,NULL
"Apr-1937",NULL,NULL,NULL,NULL,NULL,"388.0","56.0","368.0","54.0","866.0",NULL,NULL,NULL,NULL,NULL
"Mar-1937",NULL,NULL,NULL,NULL,NULL,"397.0","57.0","397.0","54.0","905.0",NULL,NULL,NULL,NULL,NULL
"Feb-1937",NULL,NULL,NULL,NULL,NULL,"341.0","44.0","369.0","54.0","808.0",NULL,NULL,NULL,NULL,NULL
"Jan-1937",NULL,NULL,NULL,NULL,NULL,"416.0","53.0","451.0","70.0","990.0",NULL,NULL,NULL,NULL,NULL
"Dec-1936",NULL,NULL,NULL,NULL,NULL,"465.0","57.0","588.0","65.0","1175.0",NULL,NULL,NULL,NULL,NULL
"Nov-1936",NULL,NULL,NULL,NULL,NULL,"456.0","55.0","527.0","61.0","1099.0",NULL,NULL,NULL,NULL,NULL
"Oct-1936",NULL,NULL,NULL,NULL,NULL,"526.0","69.0","436.0","68.0","1099.0",NULL,NULL,NULL,NULL,NULL
"Sep-1936",NULL,NULL,NULL,NULL,NULL,"508.0","64.0","314.0","61.0","947.0",NULL,NULL,NULL,NULL,NULL
"Aug-1936",NULL,NULL,NULL,NULL,NULL,"483.0","59.0","315.0","52.0","909.0",NULL,NULL,NULL,NULL,NULL
"Jul-1936",NULL,NULL,NULL,NULL,NULL,"463.0","55.0","384.0","50.0","952.0",NULL,NULL,NULL,NULL,NULL
"Jun-1936",NULL,NULL,NULL,NULL,NULL,"432.0","54.0","379.0","48.0","913.0",NULL,NULL,NULL,NULL,NULL
"May-1936",NULL,NULL,NULL,NULL,NULL,"404.0","49.0","339.0","47.0","839.0",NULL,NULL,NULL,NULL,NULL
"Apr-1936",NULL,NULL,NULL,NULL,NULL,"409.0","50.0","343.0","52.0","854.0",NULL,NULL,NULL,NULL,NULL
"Mar-1936",NULL,NULL,NULL,NULL,NULL,"378.0","47.0","350.0","58.0","833.0",NULL,NULL,NULL,NULL,NULL
"Feb-1936",NULL,NULL,NULL,NULL,NULL,"359.0","44.0","299.0","55.0","757.0",NULL,NULL,NULL,NULL,NULL
"Jan-1936",NULL,NULL,NULL,NULL,NULL,"434.0","51.0","463.0","64.0","1012.0",NULL,NULL,NULL,NULL,NULL
"Dec-1935",NULL,NULL,NULL,NULL,NULL,"420.0","52.0","393.0","55.0","920.0",NULL,NULL,NULL,NULL,NULL
"Nov-1935",NULL,NULL,NULL,NULL,NULL,"439.0","53.0","330.0","56.0","978.0",NULL,NULL,NULL,NULL,NULL
"Oct-1935",NULL,NULL,NULL,NULL,NULL,"498.0","61.0","297.0","70.0","926.0",NULL,NULL,NULL,NULL,NULL
"Sep-1935",NULL,NULL,NULL,NULL,NULL,"414.0","52.0","203.0","60.0","729.0",NULL,NULL,NULL,NULL,NULL
"Aug-1935",NULL,NULL,NULL,NULL,NULL,"411.0","52.0","233.0","64.0","760.0",NULL,NULL,NULL,NULL,NULL
"Jul-1935",NULL,NULL,NULL,NULL,NULL,"355.0","50.0","252.0","60.0","717.0",NULL,NULL,NULL,NULL,NULL
"Jun-1935",NULL,NULL,NULL,NULL,NULL,"321.0","46.0","254.0","56.0","677.0",NULL,NULL,NULL,NULL,NULL
"May-1935",NULL,NULL,NULL,NULL,NULL,"353.0","51.0","293.0","65.0","762.0",NULL,NULL,NULL,NULL,NULL
"Apr-1935",NULL,NULL,NULL,NULL,NULL,"325.0","50.0","284.0","61.0","720.0",NULL,NULL,NULL,NULL,NULL
"Mar-1935",NULL,NULL,NULL,NULL,NULL,"326.0","46.0","275.0","56.0","703.0",NULL,NULL,NULL,NULL,NULL
"Feb-1935",NULL,NULL,NULL,NULL,NULL,"307.0","38.0","302.0","46.0","693.0",NULL,NULL,NULL,NULL,NULL
"Jan-1935",NULL,NULL,NULL,NULL,NULL,"395.0","51.0","377.0","53.0","876.0",NULL,NULL,NULL,NULL,NULL
"Dec-1934",NULL,NULL,NULL,NULL,NULL,"382.0","48.0","491.0","51.0","972.0",NULL,NULL,NULL,NULL,NULL
"Nov-1934",NULL,NULL,NULL,NULL,NULL,"426.0","55.0","521.0","52.0","1054.0",NULL,NULL,NULL,NULL,NULL
"Oct-1934",NULL,NULL,NULL,NULL,NULL,"470.0","65.0","440.0","64.0","1039.0",NULL,NULL,NULL,NULL,NULL
"Sep-1934",NULL,NULL,NULL,NULL,NULL,"416.0","54.0","332.0","56.0","858.0",NULL,NULL,NULL,NULL,NULL
"Aug-1934",NULL,NULL,NULL,NULL,NULL,"411.0","57.0","345.0","57.0","870.0",NULL,NULL,NULL,NULL,NULL
"Jul-1934",NULL,NULL,NULL,NULL,NULL,"388.0","55.0","428.0","48.0","919.0",NULL,NULL,NULL,NULL,NULL
"Jun-1934",NULL,NULL,NULL,NULL,NULL,"408.0","55.0","463.0","46.0","972.0",NULL,NULL,NULL,NULL,NULL
"May-1934",NULL,NULL,NULL,NULL,NULL,"434.0","60.0","512.0","47.0","1053.0",NULL,NULL,NULL,NULL,NULL
"Apr-1934",NULL,NULL,NULL,NULL,NULL,"388.0","50.0","418.0","47.0","903.0",NULL,NULL,NULL,NULL,NULL
"Mar-1934",NULL,NULL,NULL,NULL,NULL,"403.0","51.0","373.0","51.0","878.0",NULL,NULL,NULL,NULL,NULL
"Feb-1934",NULL,NULL,NULL,NULL,NULL,"388.0","43.0","415.0","48.0","894.0",NULL,NULL,NULL,NULL,NULL
"Jan-1934",NULL,NULL,NULL,NULL,NULL,"445.0","48.0","658.0","57.0","1208.0",NULL,NULL,NULL,NULL,NULL
"Dec-1933",NULL,NULL,NULL,NULL,NULL,"382.0","42.0","546.0","56.0","1026.0",NULL,NULL,NULL,NULL,NULL
"Nov-1933",NULL,NULL,NULL,NULL,NULL,"400.0","45.0","557.0","53.0","1055.0",NULL,NULL,NULL,NULL,NULL
"Oct-1933",NULL,NULL,NULL,NULL,NULL,"444.0","51.0","384.0","64.0","943.0",NULL,NULL,NULL,NULL,NULL
"Sep-1933",NULL,NULL,NULL,NULL,NULL,"422.0","44.0","392.0","61.0","919.0",NULL,NULL,NULL,NULL,NULL
"Aug-1933",NULL,NULL,NULL,NULL,NULL,"430.0","45.0","455.0","57.0","987.0",NULL,NULL,NULL,NULL,NULL
"Jul-1933",NULL,NULL,NULL,NULL,NULL,"385.0","42.0","505.0","51.0","983.0",NULL,NULL,NULL,NULL,NULL
"Jun-1933",NULL,NULL,NULL,NULL,NULL,"392.0","45.0","589.0","55.0","1081.0",NULL,NULL,NULL,NULL,NULL
"May-1933",NULL,NULL,NULL,NULL,NULL,"384.0","46.0","537.0","58.0","1025.0",NULL,NULL,NULL,NULL,NULL
"Apr-1933",NULL,NULL,NULL,NULL,NULL,"333.0","40.0","487.0","56.0","916.0",NULL,NULL,NULL,NULL,NULL
"Mar-1933",NULL,NULL,NULL,NULL,NULL,"333.0","38.0","450.0","58.0","879.0",NULL,NULL,NULL,NULL,NULL
"Feb-1933",NULL,NULL,NULL,NULL,NULL,"308.0","31.0","449.0","51.0","839.0",NULL,NULL,NULL,NULL,NULL
"Jan-1933",NULL,NULL,NULL,NULL,NULL,"330.0","35.0","580.0","54.0","999.0",NULL,NULL,NULL,NULL,NULL
"Dec-1932",NULL,NULL,NULL,NULL,NULL,"299.0","33.0","566.0","50.0","948.0",NULL,NULL,NULL,NULL,NULL
"Nov-1932",NULL,NULL,NULL,NULL,NULL,"322.0","40.0","468.0","53.0","883.0",NULL,NULL,NULL,NULL,NULL
"Oct-1932",NULL,NULL,NULL,NULL,NULL,"349.0","41.0","454.0","61.0","905.0",NULL,NULL,NULL,NULL,NULL
"Sep-1932",NULL,NULL,NULL,NULL,NULL,"364.0","40.0","427.0","63.0","894.0",NULL,NULL,NULL,NULL,NULL
"Aug-1932",NULL,NULL,NULL,NULL,NULL,"322.0","38.0","396.0","59.0","815.0",NULL,NULL,NULL,NULL,NULL
